timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741238297659,3444,16 Get Stock Prices Request,200,,User Thread Group 1-474,text,false,,369,348,490,490,http://localhost:8080/transaction/getStockPrices,3444,0,0
1741238297659,3445,16 Get Stock Prices Request,200,,User Thread Group 1-603,text,false,,369,353,489,489,http://localhost:8080/transaction/getStockPrices,3444,0,0
1741238297690,3414,16 Get Stock Prices Request,200,,User Thread Group 1-369,text,false,,369,347,488,488,http://localhost:8080/transaction/getStockPrices,3414,0,0
1741238297680,3425,16 Get Stock Prices Request,200,,User Thread Group 1-507,text,false,,369,351,487,487,http://localhost:8080/transaction/getStockPrices,3425,0,0
1741238297375,3730,16 Get Stock Prices Request,200,,User Thread Group 1-625,text,false,,369,353,487,487,http://localhost:8080/transaction/getStockPrices,3730,0,0
1741238297680,3425,16 Get Stock Prices Request,200,,User Thread Group 1-604,text,false,,369,351,487,487,http://localhost:8080/transaction/getStockPrices,3425,0,0
1741238297659,3448,16 Get Stock Prices Request,200,,User Thread Group 1-632,text,false,,369,343,484,484,http://localhost:8080/transaction/getStockPrices,3448,0,0
1741238297668,3440,16 Get Stock Prices Request,200,,User Thread Group 1-468,text,false,,369,344,483,483,http://localhost:8080/transaction/getStockPrices,3440,0,0
1741238297714,3395,16 Get Stock Prices Request,200,,User Thread Group 1-607,text,false,,369,340,482,482,http://localhost:8080/transaction/getStockPrices,3395,0,0
1741238297706,3404,16 Get Stock Prices Request,200,,User Thread Group 1-631,text,false,,369,349,481,481,http://localhost:8080/transaction/getStockPrices,3404,0,0
1741238295659,5451,15 Login Request,200,,User Thread Group 1-975,text,true,,551,267,480,480,http://localhost:8080/authentication/login,5451,0,0
1741238297750,3361,16 Get Stock Prices Request,200,,User Thread Group 1-637,text,false,,369,341,480,480,http://localhost:8080/transaction/getStockPrices,3361,0,0
1741238297660,3450,16 Get Stock Prices Request,200,,User Thread Group 1-512,text,false,,369,347,480,480,http://localhost:8080/transaction/getStockPrices,3450,0,0
1741238294181,6932,15 Login Request,200,,User Thread Group 1-915,text,true,,543,258,478,478,http://localhost:8080/authentication/login,6931,0,0
1741238297755,3364,16 Get Stock Prices Request,200,,User Thread Group 1-616,text,false,,369,340,478,478,http://localhost:8080/transaction/getStockPrices,3364,0,0
