timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741411316946,273,15 Login Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-805,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,576,576,http://localhost:8080/authentication/login,0,0,273
1741411316830,413,23 Get Stock Portfolio Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-311,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,576,576,http://localhost:8080/transaction/getStockPortfolio,0,0,413
1741411317082,161,17 Add Money Request,200,,User Thread Group 1-654,text,true,,371,391,576,576,http://localhost:8080/transaction/addMoneyToWallet,161,0,0
1741411317073,170,14 Register Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-877,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,575,575,http://localhost:8080/authentication/register,0,0,170
1741411317130,90,15 Login Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-839,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,577,577,http://localhost:8080/authentication/login,0,0,90
1741411316777,473,23 Get Stock Portfolio Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-330,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,575,575,http://localhost:8080/transaction/getStockPortfolio,0,0,473
1741411316572,679,21 Get Wallet Transactions Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-431,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,574,574,http://localhost:8080/transaction/getWalletTransactions,0,0,679
1741411316891,361,16 Get Stock Prices Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-687,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,574,574,http://localhost:8080/transaction/getStockPrices,0,0,361
1741411317030,223,15 Login Request,200,,User Thread Group 1-641,text,true,,535,253,574,574,http://localhost:8080/authentication/login,223,0,0
1741411317182,73,16 Get Stock Prices Request,200,,User Thread Group 1-700,text,true,,485,339,575,575,http://localhost:8080/transaction/getStockPrices,73,0,0
1741411317082,173,16 Get Stock Prices Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-726,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,575,575,http://localhost:8080/transaction/getStockPrices,0,0,173
1741411316851,405,16 Get Stock Prices Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-674,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,575,575,http://localhost:8080/transaction/getStockPrices,0,0,405
1741411316892,364,14 Register Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-864,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,575,575,http://localhost:8080/authentication/register,0,0,364
1741411317122,135,17 Add Money Request,400,,User Thread Group 1-708,text,false,"Value in json path '$.success' expected to match regexp 'true', but it did not match: 'false'",388,222,575,575,http://localhost:8080/transaction/addMoneyToWallet,72,0,0
1741411316960,300,23 Get Stock Portfolio Request,400,,User Thread Group 1-430,text,false,"Value in json path '$.success' expected to match regexp 'true', but it did not match: 'false'",388,186,575,575,http://localhost:8080/transaction/getStockPortfolio,300,0,172
1741411316874,387,19 Place Stock Order Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-513,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,574,574,http://localhost:8080/engine/placeStockOrder,0,0,387
1741411317166,95,17 Add Money Request,400,,User Thread Group 1-704,text,false,"Value in json path '$.success' expected to match regexp 'true', but it did not match: 'false'",388,222,574,574,http://localhost:8080/transaction/addMoneyToWallet,95,0,3
1741411316949,313,23 Get Stock Portfolio Request,400,,User Thread Group 1-360,text,false,"Value in json path '$.success' expected to match regexp 'true', but it did not match: 'false'",388,186,574,574,http://localhost:8080/transaction/getStockPortfolio,313,0,195
1741411316980,286,19 Place Stock Order Request,400,,User Thread Group 1-604,text,false,"Value in json path '$.success' expected to match regexp 'true', but it did not match: 'false'",388,283,574,574,http://localhost:8080/engine/placeStockOrder,286,0,128
1741411315091,2175,14 Register Request,200,,User Thread Group 1-745,text,true,,371,290,574,574,http://localhost:8080/authentication/register,2171,0,25
1741411317194,74,19 Place Stock Order Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-585,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,574,574,http://localhost:8080/engine/placeStockOrder,0,0,74
1741411317203,54,21 Get Wallet Transactions Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-483,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,575,575,http://localhost:8080/transaction/getWalletTransactions,0,0,54
1741411317074,195,18 Get Wallet Balance Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-618,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,574,574,http://localhost:8080/transaction/getWalletBalance,0,0,195
1741411317023,250,22 Get Wallet Balance Request,400,,User Thread Group 1-470,text,false,"Value in json path '$.success' expected to match regexp 'true', but it did not match: 'false'",388,185,574,574,http://localhost:8080/transaction/getWalletBalance,250,0,119
1741411316939,327,22 Get Wallet Balance Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-408,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,574,574,http://localhost:8080/transaction/getWalletBalance,0,0,327
1741411317019,258,23 Get Stock Portfolio Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-293,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,574,574,http://localhost:8080/transaction/getStockPortfolio,0,0,258
1741411316869,411,22 Get Wallet Balance Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-374,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,574,574,http://localhost:8080/transaction/getWalletBalance,0,0,411
1741411317077,204,21 Get Wallet Transactions Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-466,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,574,574,http://localhost:8080/transaction/getWalletTransactions,0,0,204
1741411316945,337,19 Place Stock Order Request,400,,User Thread Group 1-529,text,false,"Value in json path '$.success' expected to match regexp 'true', but it did not match: 'false'",388,283,574,574,http://localhost:8080/engine/placeStockOrder,337,0,190
1741411316947,336,14 Register Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-865,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,574,574,http://localhost:8080/authentication/register,0,0,336
1741411317111,174,18 Get Wallet Balance Request,200,,User Thread Group 1-633,text,true,,384,351,574,574,http://localhost:8080/transaction/getWalletBalance,174,0,0
1741411317088,197,17 Add Money Request,200,,User Thread Group 1-620,text,true,,371,383,574,574,http://localhost:8080/transaction/addMoneyToWallet,197,0,0
1741411317077,213,20 Get Stock Transactions Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-570,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,574,574,http://localhost:8080/transaction/getStockTransactions,0,0,213
1741411317073,249,19 Place Stock Order Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-498,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,577,577,http://localhost:8080/engine/placeStockOrder,0,0,249
1741411317105,217,15 Login Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-809,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,577,577,http://localhost:8080/authentication/login,0,0,217
1741411317175,147,19 Place Stock Order Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-571,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,577,577,http://localhost:8080/engine/placeStockOrder,0,0,147
1741411316943,380,18 Get Wallet Balance Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Cannot assign requested address,User Thread Group 1-616,text,false,Expected to find an object with property ['success'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,2299,0,577,577,http://localhost:8080/transaction/getWalletBalance,0,0,380
